Reference, Value, Footprint, Datasheet, Supplier, Supplier P/N, notes, Supplier Part, Supplier S/N
"R30","10k","mod:C_0402","","",""
"U13","LD39080","mod:TO-252-5","","Digi-key","497-6016-1-ND","
",""
"R24","250k","mod:C_0201","","",""
"R22","10K","mod:C_0201","","",""
"C72","10uF","mod:C_0402","","",""
"C73","47uF","mod:C_0805_HandSoldering","","Digi-key","587-1779-1-ND","
",""
"C71","330uF","mod:SM1210","","Digi-key","399-4105-1-ND","
",""
"U11","LTM4622","mod:LGA25","","",""
"R18","22k","mod:C_0201","","",""
"R25","12k","mod:C_0201","","",""
"C7","47uF","mod:C_0805_HandSoldering","","Digi-key","587-1779-1-ND","
",""
"C78","0.1uF","mod:C_0201","","",""
"C10","0.1uF","mod:C_0201","","",""
"D1","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R1","20","mod:C_0402","","",""
"D2","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R23","20","mod:C_0402","","",""
"D3","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R32","20","mod:C_0402","","",""
"D4","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R33","20","mod:C_0402","","",""
"P3","CONN_01X06","mod:WM17449-ND","","Digikey","WM17449-ND","
",""
